query_id,query_type,doc_id,rank,tfidf_score
Q2_030,2,Q66606809,22,0.319707455
Q2_030,2,ng-dots-ayodeji-labib-jakande-district-lagos,23,0.317800796
Q2_030,2,Q131565443,24,0.309080175
Q2_030,2,us-medny-aee5cc7561247c366135a747017051f50577f9a6,25,0.304950193
Q2_030,2,ng-chip-pep-ng-0017042,26,0.304184202
Q2_030,2,ng-chip-pep-ng-0015989,27,0.296977232
Q2_030,2,ng-chip-pep-ng-0017739,28,0.290365507
Q2_030,2,ng-chip-pep-ng-0012285,29,0.288259685
Q2_030,2,ng-chip-pep-ng-0018075,30,0.279663270
Q2_030,2,us-medtx-f2aa040db861d147105a8842666a843b11228bf8,31,0.278250457
Q2_030,2,NK-MUAv9ubLwiCLi9pqXcxiiX,32,0.272688967
Q2_030,2,ng-chip-pep-ng-0026268,33,0.266281035
Q2_030,2,ng-chip-pep-ng-0015796,34,0.266226480
Q2_030,2,ng-chip-pep-ng-0018482,35,0.255485994
Q2_030,2,NK-GymscbgBmgcgmq8TF2KPuc,36,0.255000661
Q2_030,2,ng-chip-pep-ng-0004206,37,0.243409158
Q2_030,2,ng-chip-pep-ng-0018484,38,0.239314226
Q2_030,2,ng-chip-pep-ng-0018483,39,0.234054362
Q2_030,2,ng-chip-pep-ng-0019134,40,0.227446265
Q2_030,2,us-fed-excl-sherifat-olubunmi-ayodeji-78245-san-antonio,41,0.226591990
Q2_030,2,us-medca-643f315a7d61039ede038188cfce0b096219b6f2,42,0.208909307
Q2_030,2,us-fed-excl-ayodeji-temitayo-fatunmbi-79720-big-spring,43,0.202521609
Q2_030,2,pl-wanted-75b284bd89510e28910ffb9aeeeb9c6d0af2d70a,44,0.193127263
Q2_030,2,Q18097239,45,0.174989226
Q2_031,2,NK-23QCKo3YFMJhqUQjBF9vKB,1,0.772425992
Q2_031,2,us-medtx-59d09609ee414862e03b6c4d612bf8105bd18e16,2,0.653414958
Q2_031,2,us-fed-excl-samuel-ekpenyong-edem-77479-sugarland,3,0.575421238
Q2_031,2,ng-chip-pep-ng-0008822,4,0.465919212
Q2_031,2,ng-chip-pep-ng-0003932,5,0.465919212
Q2_031,2,ng-chip-pep-ng-0008819,6,0.459533434
Q2_031,2,ng-chip-pep-ng-0006586,7,0.444399083
Q2_031,2,ng-chip-pep-ng-0004033,8,0.437469109
Q2_031,2,ng-chip-pep-ng-0001867,9,0.435860439
Q2_031,2,ng-chip-pep-ng-0005924,10,0.425513256
Q2_031,2,ng-chip-pep-ng-0003979,11,0.417047574
Q2_031,2,ng-chip-pep-ng-0007797,12,0.408912953
Q2_031,2,ng-chip-pep-ng-0003506,13,0.400708997
Q2_031,2,ng-chip-pep-ng-0003578,14,0.400079622
Q2_031,2,ng-chip-pep-ng-0007583,15,0.395949498
Q2_031,2,ng-chip-pep-ng-0026440,16,0.395949498
Q2_031,2,ng-chip-pep-ng-0000064,17,0.393516088
Q2_031,2,ng-chip-pep-ng-0025067,18,0.393220711
Q2_031,2,ng-chip-pep-ng-0013474,19,0.393220711
Q2_031,2,Q135902863,20,0.381137720
Q2_031,2,ng-dots-s-justina-joseph-edem-district,21,0.372119547
Q2_031,2,ng-chip-pep-ng-0004355,22,0.369397689
Q2_031,2,ng-chip-pep-ng-0018040,23,0.361213170
Q2_031,2,ng-dots-emmanuel-ekpenyong-bassey-district-akwa-ibom,24,0.354803036
Q2_031,2,Q112626159,25,0.344962582
Q2_031,2,ng-dots-emmanuel-etim-ekpenyong-district,26,0.344919659
Q2_031,2,ng-chip-pep-ng-0009656,27,0.343414190
Q2_031,2,Q7411303,28,0.335072020
Q2_031,2,Q33113565,29,0.326463802
Q2_031,2,br-pep-59ca2b1a9169ee890c2a5199e864d8c777115bcb,30,0.325905440
Q2_031,2,ng-dots-okon-edem-ephraim-district-cross-river,31,0.317261554
Q2_031,2,Q97368687,32,0.315286416
Q2_031,2,us-cia-togo-frederic-edem-hegbe-ambassador-to-the-us,33,0.313943322
Q2_031,2,ng-dots-ekpenyong-bassey-akiba-district-cross-river,34,0.310922324
Q2_031,2,Q135397359,35,0.298161803
Q2_031,2,Q137593746,36,0.295524413
Q2_031,2,Q112304098,37,0.292434715
Q2_031,2,us-medtx-12ba5c5f8e365485ee109836a5444c2cd0d0f46c,38,0.287527149
Q2_031,2,Q111148366,39,0.278073697
Q2_031,2,ng-dots-asuquo-asuquo-ekpenyong-district-cross-river,40,0.274829261
Q2_031,2,Q28968008,41,0.265446598
Q2_031,2,us-medtx-9fbd711afd20640a656ca086f8d89b25d7ea616e,42,0.264483887
Q2_031,2,us-medtx-bdabcf03fbd21a7b230a5a3ecfc16c3556cedcb9,43,0.263863960
Q2_031,2,us-fed-excl-edem-etuk-30315-atlanta,44,0.259121572
Q2_031,2,NK-T9rTT2qiAfGAwKnctxEwVJ,45,0.256672088
Q2_031,2,us-fed-excl-justice-emmanuel-edem-93216-delano,46,0.255304943
Q2_031,2,us-medca-704f64af8283bc7a689801671b3e3f9922be611b,47,0.252984221
Q2_031,2,Q83743992,48,0.248537701
Q2_031,2,Q131407415,49,0.243780016
Q2_031,2,us-fed-excl-edem-james-etuk-32509-pensacola,50,0.236104784
Q2_031,2,us-medtx-c5f09262f98d57bcb581ecc1b264f789cce1b8dd,51,0.230329374
Q2_031,2,ng-chip-pep-ng-0002358,52,0.226899560
Q2_031,2,ng-chip-pep-ng-0004810,53,0.225896881
Q2_031,2,us-medca-e56d14c5f28aa6a82b5bd42798231690d436b68b,54,0.209664303
Q2_031,2,ng-chip-pep-ng-0018472,55,0.203364782
Q2_031,2,NK-AirMC4LFkbUt4Ni5ohrN9V,56,0.197471239
Q2_031,2,Q35538952,57,0.192755168
Q2_031,2,ng-chip-pep-ng-0016330,58,0.180416413
Q2_031,2,us-fed-excl-archibong-edem-effiong-39190-washington,59,0.177898280
Q2_031,2,ng-chip-pep-ng-0006155,60,0.166777342
Q2_031,2,Q61694703,61,0.133172425
Q2_031,2,NK-VbiSvAkcCP8mkxfyfxPzGy,62,0.097209635
Q2_031,2,NK-Ua6ojh9nBVo2D8YUzbfQja,63,0.056131764
Q2_032,2,si-conflicts-c1d908185c5896f22f365ab51e66c7b3aff90a59,1,0.418647989
Q2_032,2,NK-UYsbSGHgrmrphzjUHqYq3A,2,0.353030931
Q2_032,2,eu-oj-1d5bc918e2add05c4e54684845e82ff982efd706,3,0.337680552
Q2_032,2,NK-UacaL2ZzFS58StKFmX8VTS,4,0.313913821
Q2_032,2,NK-23RXrhNJnWVyxTbRZqMZwJ,5,0.298710344
Q2_032,2,si-conflicts-9b77748c95a490e006486da2c10b04fc5443c0fd,6,0.283896738
Q2_032,2,NK-CpXtparDQv8dhNqFrFajtf,7,0.282624499
Q2_032,2,si-conflicts-daf0287d6f16b40cd9dea5a178db50017428bc83,8,0.280623445
Q2_032,2,si-conflicts-c9de72c7541c10fee64f1aa7504259cee2efea2e,9,0.278000587
Q2_032,2,NK-Yvo7D7Lbn8KUVkE7nktaKM,10,0.267933669
Q2_032,2,si-conflicts-642d0a64501326c62a9137a26ac818ca35c07324,11,0.256233639
Q2_032,2,NK-C2HKnQgWbw8wCGTCkgeDym,12,0.254158100
Q2_032,2,NK-hBPAnxSkMtT9GUr3TjMXRy,13,0.250717591
Q2_032,2,NK-V2bEwSfuerZLS9f2jmVAMr,14,0.250717591
Q2_032,2,NK-3U6JBDmZAu6sbcvFTerQM5,15,0.250717591
Q2_032,2,NK-XVfNTybjZPVtWFBhD3Jg8R,16,0.250717591
Q2_032,2,NK-TBurtn5K2iypzi95SCwZEg,17,0.250717591
Q2_032,2,NK-kVYrTtXvkaaLHjz38pbKni,18,0.250717591
Q2_032,2,si-conflicts-573f741c34224dc122d80f8e9efc3e638369ac42,19,0.245994788
Q2_032,2,NK-7omdiemptB9hMQPxjLHuL5,20,0.245352416
Q2_032,2,NK-egSoZENxY4uV2L7swNxeMW,21,0.245352416
Q2_032,2,NK-SW6QJ3xrYqxp5cn7AsHMsK,22,0.245352416
Q2_032,2,NK-4kooLit7ukXYPhwGVokVci,23,0.244990019
Q2_032,2,sk-po-5517ceefbdece85d7a820a8ca1f07128944832c6,24,0.239917757
Q2_032,2,isin-SI0031103706,25,0.239801425
Q2_032,2,ua-nsdc-27447-tovaristvo-z-obmezenou-vidpovidalnistu-galiko,26,0.238209719
Q2_032,2,ua-nsdc-27449-tovaristvo-z-obmezenou-vidpovidalnistu-agiros,27,0.238209719
Q2_032,2,ua-nsdc-27450-tovaristvo-z-obmezenou-vidpovidalnistu-raniston,28,0.238209719
Q2_032,2,NK-kDHPZwWQbsfKMqQRSe3aYP,29,0.236079173
Q2_032,2,si-conflicts-b73d4219ea04df77db22a1e5909f2bbe1a162144,30,0.233162910
Q2_032,2,si-conflicts-820cb654330bc3de414380d8380be7cbd9641523,31,0.230093653
Q2_032,2,NK-cZpt2tLRNqKerhSknnvdzS,32,0.225076869
Q2_032,2,NK-HRJScpdTBK5Kys3B77eJ67,33,0.225076869
Q2_032,2,NK-dRxgdpYQyqKHrWMzizHsG7,34,0.225076869
Q2_032,2,NK-eBpu4Ed2PWTGsTWcE8TYKL,35,0.225076869
Q2_032,2,NK-4qKi4CidcZDzyMaprM9S7r,36,0.225076869
Q2_032,2,NK-YobWVkogbLBnx36pn2TrTR,37,0.225076869
Q2_032,2,NK-L4rXrqYL3YaXdBzhyVCrZQ,38,0.225076869
Q2_032,2,NK-fULNsaD4yYvBqrYV2nYE2M,39,0.225076869
Q2_032,2,NK-BpGDSoBF8iKrrQ3HjdA5Mn,40,0.225076869
Q2_032,2,NK-A5zBYefjVEvivDsCbi7A95,41,0.225076869
Q2_032,2,NK-4ue7EG6rrBPeKv83KLkMAM,42,0.225076869
Q2_032,2,NK-6y6vdtinYBjb5r24vUS6kA,43,0.225076869
Q2_032,2,NK-44jRpxqUvhbmwzCjzSuKwq,44,0.225076869
Q2_032,2,NK-YpwN7F55AbWBa9MDorbohb,45,0.225076869
Q2_032,2,NK-Drf8e8mMcZCfccXTTvLhRH,46,0.225076869
Q2_032,2,NK-YaLgQtJQrajetb6J58XHP2,47,0.225076869
Q2_032,2,NK-3ChnApHw2ThZ5p5mggpvbw,48,0.225076869
Q2_032,2,NK-ijsc7LBzBapUVpyDhmSUrb,49,0.225076869
Q2_032,2,NK-fkGCCCGB2gSBafWdVgBUx4,50,0.225076869
Q2_032,2,NK-URoqjUmLoDZgV3VeFBeLLR,51,0.225076869
Q2_032,2,NK-BoX63juFN2BcEpFUoS8npv,52,0.225076869
Q2_032,2,NK-YUinXz6ajEWmytJUpL8gby,53,0.225076869
Q2_032,2,NK-HQv4Ny3D8qpePRqE4pdYd6,54,0.225076869
Q2_032,2,NK-Bojb8F3jHGND8i6VM8LRwq,55,0.225076869
Q2_032,2,NK-MichwKP95jfCiHvNrADMn6,56,0.225076869
Q2_032,2,NK-8fV7gnEYYdjVDuEAEgnJDR,57,0.225076869
Q2_032,2,NK-8EJT2xMwrt7eDnKJ8FZEFD,58,0.225076869
Q2_032,2,NK-L5cSkYsckLywtknip9NUEj,59,0.225076869
Q2_032,2,NK-Z2FbTC5w2z7gB9tFDmLtFd,60,0.225076869
Q2_032,2,NK-iYpr2b3G47qPSoRwU4uGta,61,0.225076869
Q2_032,2,NK-fxDdPsLbZFHKnVDkvpYKgY,62,0.225076869
Q2_032,2,NK-bd6eHfYSq8Bsr5xWH36mB6,63,0.225076869
Q2_032,2,NK-f85rfdx4BASaRFmHVXH2Vy,64,0.225076869
Q2_032,2,NK-WKYuaBBv7UQDvyc8TonAPK,65,0.225076869
Q2_032,2,NK-LvpEicdUbW6auiRvwqGUrz,66,0.225076869
Q2_032,2,NK-f8iTgUNsjrJBtsk8FBUffz,67,0.225076869
Q2_032,2,NK-AzGPvGtanHpbkEviEBusds,68,0.225076869
Q2_032,2,NK-69d8iL7LegiF4UvckBzseh,69,0.225076869
Q2_032,2,NK-A53RsbwaMfqJESNX7AvPe2,70,0.225076869
Q2_032,2,NK-cXgPYeNACxkBeHzxptmphf,71,0.225076869
Q2_032,2,NK-KuqXES3do6YrSzbNKFXhbn,72,0.225076869
Q2_032,2,NK-aQgjE4L4rQ7LwiCFgHQ3vk,73,0.225076869
Q2_032,2,NK-dzQSuYLJCfTyKdT9hjQhBm,74,0.225076869
Q2_032,2,NK-NEKdyZZqDVcUA6xFRtHpy8,75,0.225076869
Q2_032,2,NK-4jNTBPucs6ugdKMDeCLqQG,76,0.225076869
Q2_032,2,NK-JnYxN5ZJeJtn7nJdrfnAwh,77,0.225076869
Q2_032,2,NK-Ym3cJRKwcbCqnvksBePx7b,78,0.225076869
Q2_032,2,NK-GEFb7p5UM6rbAsaixho9S8,79,0.225076869
Q2_032,2,NK-ie53mqS2kKXtS6Awxzop8R,80,0.225076869
Q2_032,2,NK-R6UFFzKqkW3SH8SkWyepxq,81,0.225076869
Q2_032,2,NK-MXjRqwSmHS6VUghpZkqGhL,82,0.225076869
Q2_032,2,NK-jYcR5M8FCaGtcAz6U4KBDp,83,0.225076869
Q2_032,2,NK-G6cysRhhH6yhJaW9jXveoR,84,0.225076869
Q2_032,2,NK-NvVRotisce9xXNrTCbaF8h,85,0.225076869
Q2_032,2,NK-4o9bkfsczvDzxSWU3Uw2cd,86,0.225076869
Q2_032,2,NK-7wzeufmKVf4N434tati4TW,87,0.225076869
Q2_032,2,NK-b8yMg6tJ8S2AXjbS9XVqxZ,88,0.225076869
Q2_032,2,NK-bL8ePpZg5J7NbDukFpLkQo,89,0.225076869
Q2_032,2,NK-kR9AEpJ9pu5xtHaphXRCWP,90,0.225076869
Q2_032,2,NK-DSesiJrakTqTgde8UJcHo7,91,0.225076869
Q2_032,2,NK-JcehdpbfUwdTpaw52rZJ24,92,0.225076869
Q2_032,2,NK-YnCFRnatALEPFNC6tDewd2,93,0.225076869
Q2_032,2,NK-ZyKkHdEuCZjqDGf9wTCniJ,94,0.225076869
Q2_032,2,NK-4nDvVjb5mmDuNvZYn9QJBg,95,0.225076869
Q2_032,2,NK-RwCSYbdkMAfTXctgDnKsQg,96,0.225076869
Q2_032,2,NK-EBL7SvNkYR9hrpL52Epnfw,97,0.225076869
Q2_032,2,NK-QUWDahfHGkCAYVDDfnJPE2,98,0.225076869
Q2_032,2,NK-ZHhwE9AuQ4oYJw9AnAg2ed,99,0.225076869
Q2_032,2,NK-Kz65cBJwPteimaL2PaF5ok,100,0.225076869
Q2_033,2,ru-inn-9705125848,1,0.472539257
Q2_033,2,ru-inn-3808277400,2,0.472539257
Q2_033,2,NK-nmLHMgUXMTxTqbmgairqSo,3,0.472539257
Q2_033,2,ru-inn-1655234139,4,0.415539188
Q2_033,2,ru-inn-9704206357,5,0.413991131
Q2_033,2,ru-inn-5031145171,6,0.386205283
Q2_033,2,ru-inn-7839130405,7,0.325869233
Q2_033,2,ru-inn-9709090307,8,0.325869233
Q2_033,2,ru-inn-7724905222,9,0.325869233
Q2_033,2,ru-inn-7703413614,10,0.325869233
Q2_033,2,ru-inn-5024253930,11,0.325869233
Q2_033,2,ru-inn-9717121252,12,0.325869233
Q2_033,2,ru-inn-6673240328,13,0.325869233
Q2_033,2,ru-inn-9731110870,14,0.325869233
Q2_033,2,ru-inn-7708403440,15,0.325869233
Q2_033,2,ru-inn-9722052220,16,0.325869233
Q2_033,2,NK-23YwNuFcT5T34b3j5vXD8c,17,0.292533114
Q2_033,2,ru-inn-7707450575,18,0.292100489
Q2_033,2,ru-inn-1650426550,19,0.279784389
Q2_033,2,NK-Kb2xoBuUYcMAjignw2CShG,20,0.278648769
Q2_033,2,ru-inn-5905230088,21,0.278086751
Q2_033,2,ru-inn-9714037958,22,0.277560238
Q2_033,2,ru-inn-7708422122,23,0.275241614
Q2_033,2,ru-inn-7709497674,24,0.273895654
Q2_033,2,ru-inn-7017416440,25,0.273514245
Q2_033,2,ru-inn-7714473904,26,0.273315437
Q2_033,2,ru-inn-5408254924,27,0.271481678
Q2_033,2,ru-inn-7702462834,28,0.270648225
Q2_033,2,ru-inn-7813198550,29,0.270346919
Q2_033,2,ru-inn-7716220730,30,0.270032143
Q2_033,2,ru-inn-4345347233,31,0.268205175
Q2_033,2,NK-FJP2zv8H3jqh5DrmYsAieq,32,0.267317756
Q2_033,2,NK-eA9GWYfBe34ukFoGGbSYwm,33,0.267202610
Q2_033,2,ru-inn-1901120560,34,0.266828510
Q2_033,2,ru-inn-9706026007,35,0.265735304
Q2_033,2,ru-inn-2312310587,36,0.265118253
Q2_033,2,ru-inn-7806596952,37,0.265118253
Q2_033,2,ru-inn-4027130974,38,0.265118253
Q2_033,2,ru-inn-2310207111,39,0.264442421
Q2_033,2,ru-inn-3664252321,40,0.264121338
Q2_033,2,ru-inn-1650058225,41,0.263333765
Q2_033,2,ru-inn-5257024059,42,0.262965508
Q2_033,2,ru-inn-5408002370,43,0.262860708
Q2_033,2,ru-inn-1327031369,44,0.261914780
Q2_033,2,ru-inn-5609070910,45,0.260823537
Q2_033,2,ru-inn-5047130660,46,0.259534164
Q2_033,2,ru-inn-7727454585,47,0.257958440
Q2_033,2,ru-inn-9726072957,48,0.257958440
Q2_033,2,ru-inn-7724216617,49,0.257958440
Q2_033,2,ru-inn-9715374191,50,0.257958440
Q2_033,2,ru-inn-2333020991,51,0.257958440
Q2_033,2,ru-inn-9709047982,52,0.257958440
Q2_033,2,ru-inn-1832124610,53,0.255931611
Q2_033,2,ru-inn-9731003540,54,0.255931611
Q2_033,2,ru-inn-9715338740,55,0.255931611
Q2_033,2,ru-inn-7714444389,56,0.255931611
Q2_033,2,ru-inn-7733349412,57,0.255931611
Q2_033,2,ru-inn-7727440279,58,0.255931611
Q2_033,2,ru-inn-9727069851,59,0.255931611
Q2_033,2,ru-inn-7731285080,60,0.255931611
Q2_033,2,ru-inn-7707442542,61,0.251437568
Q2_033,2,ru-inn-9713015920,62,0.251005174
Q2_033,2,ru-inn-2304084581,63,0.247613940
Q2_033,2,ru-inn-7727169309,64,0.245049642
Q2_033,2,ru-inn-1841081345,65,0.237695385
Q2_033,2,ru-inn-7751083860,66,0.237565952
Q2_033,2,ru-inn-3625008070,67,0.237451984
Q2_033,2,ru-inn-2304084574,68,0.235288202
Q2_033,2,ru-inn-5401331496,69,0.234608367
Q2_033,2,ru-inn-2304084567,70,0.234112220
Q2_033,2,ru-inn-5262083268,71,0.233400240
Q2_033,2,ru-inn-2304084599,72,0.232593976
Q2_033,2,ru-inn-5030106780,73,0.232061362
Q2_033,2,NK-LnDYD7AiL3FWgqEWfWmtqq,74,0.232039689
Q2_033,2,ru-inn-7730296441,75,0.227358743
Q2_033,2,ru-inn-7724840695,76,0.223519712
Q2_033,2,NK-jxhxK4Zwg6uScen2Xj83Ao,77,0.221271633
Q2_033,2,ru-inn-0326516986,78,0.213251580
Q2_033,2,ru-inn-7716502420,79,0.212140811
Q2_033,2,ru-inn-8904038806,80,0.211302705
Q2_033,2,ru-inn-1657086133,81,0.209250320
Q2_033,2,NK-4eKSUQ5tKzYzhcEPiZTYJf,82,0.209250320
Q2_033,2,ru-inn-2540096163,83,0.209250320
Q2_033,2,ru-inn-7704217789,84,0.209250320
Q2_033,2,ru-inn-7717084455,85,0.209250320
Q2_033,2,gem-own-e100001000854,86,0.208219902
Q2_033,2,gem-own-e100001010700,87,0.208219902
Q2_033,2,NK-Y8WTRwvUbyTo4NFNMbVfRj,88,0.208008975
Q2_033,2,ru-inn-7826027979,89,0.194947464
Q2_033,2,NK-A9Y2JWt6FneYezCeJsKZdn,90,0.193888896
Q2_033,2,ru-inn-7816743613,91,0.193680651
Q2_033,2,gem-own-e100001010623,92,0.192305318
Q2_033,2,NK-kaaJK5HnUsJhuoi9969Nsy,93,0.191578566
Q2_033,2,NK-jzm6zThLgv836rUrta5XvD,94,0.188023340
Q2_033,2,NK-caGtrqJnf6HswXAUA6pb6q,95,0.186988668
Q2_033,2,NK-ZSNehG4ujfrgzonpEtvRzR,96,0.179224524
Q2_033,2,bg-jud-271b3ea2b81a1b786dce6236822e539f08980132,97,0.178389220
Q2_033,2,NK-BoLKKUKJKheRkfkkFGTZBK,98,0.178111607
Q2_033,2,ru-inn-9715487646,99,0.172037813
Q2_033,2,ru-inn-5024244206,100,0.170262587
Q2_034,2,NK-ewDz4enRcWoEy3YoXby8zw,1,0.275305389
Q2_034,2,NK-23ZpU5XrzmXbjQeeR4HSZn,2,0.250990460
Q2_034,2,Q4451931,3,0.053677137
Q2_035,2,NK-23Zrac5TLVehPJmHPRqUjW,1,0.630818476
Q2_035,2,NK-FVUDakDTuqm9MTS5mmZvrg,2,0.463645780
Q2_035,2,lt-pinreg-fd42fec1bb9a966f3efd89c626b042f23bbb2099,3,0.404624316
Q2_035,2,us-medca-e39c3d6b98f0b5c1a8bb7de7e417a966f5c3db16,4,0.352832239
Q2_035,2,NK-RvYNjNdgV5BPkHrzCpMh7j,5,0.349258629
Q2_035,2,NK-7xC727P7qzoQGcEGJVYbh7,6,0.335558521
Q2_035,2,pl-wanted-357312b69f29d8df9ad10a935ba3d7003b88cf9c,7,0.279323398
Q2_035,2,pl-wanted-05f0c68e041f856aaf0d0f0017b34acade44bdce,8,0.250564998
Q2_035,2,pl-wanted-184495e3f4a415c301352d2c515c8c2fd9f26e45,9,0.249721299
Q2_035,2,NK-MKYJM3oTRafSvqQnHnjmma,10,0.248751974
Q2_035,2,pl-wanted-4baacf5defc12934044085fbf80e25a24499fd17,11,0.241908661
Q2_035,2,pl-wanted-f5aee9d7c159e9a80f3a8a673b88c172d96059fd,12,0.240135727
Q2_035,2,pl-wanted-89c61049da15254b50b3965f2a414c6ba571ba2e,13,0.238553094
Q2_035,2,pl-wanted-cccd7beb0b476de03b81083741ffd4beb2f91811,14,0.235630553
Q2_035,2,pl-wanted-ea91d45811d4d56e583f3553eeef1de43f7fa8f1,15,0.222712051
Q2_035,2,pl-wanted-2d0c8ad634313b85cecaea3a18dd21099ace804e,16,0.218860225
Q2_035,2,Q135538008,17,0.218425352
Q2_035,2,pl-wanted-17a98a5c178a293098ccb6f5839a5942cba9e86e,18,0.218080141
Q2_035,2,pl-wanted-d3610fbf368f58f43dba6098105b926b0b6e8864,19,0.217943941
Q2_035,2,pl-wanted-836c4088c3ebae48f9a04272220a0fa1af307c49,20,0.216002500
Q2_035,2,pl-wanted-911ec4ac145dd370f33790e2e8c69f40456a7334,21,0.214605415
Q2_035,2,pl-wanted-463dae758b0f51a26fdb4f820d828a335e9fc0f8,22,0.213137590
Q2_035,2,pl-wanted-295cbf85109eb6f64e4357ceb73a54680af63074,23,0.213046842
Q2_035,2,pl-wanted-073d1080786582bdd0f5528f20df60cfc6c3a672,24,0.212814656
Q2_035,2,pl-wanted-fe55df5e0170a2d7829108587c396cd867e7a47f,25,0.212386357
Q2_035,2,pl-wanted-472c4c097ccd2cce119d4523f1f7f1816aefcfcd,26,0.211422359
Q2_035,2,NK-RJRSPWidX2zQgftABxHfV2,27,0.209258672
Q2_035,2,pl-wanted-7da1bcfb08fc5971e9fb09abc031871ce806a014,28,0.208968221
Q2_035,2,pl-wanted-560eabf82be9bf3f3a5bb3e6541f1c1b2984d4d1,29,0.208359667
Q2_035,2,pl-wanted-1e9893cb5e231840bc410410153bfba317a1e0d0,30,0.207729080
Q2_035,2,pl-wanted-de90441aa78fa609639835aaa04bf5385da2d6b1,31,0.207220707
Q2_035,2,pl-wanted-2450eaca91c10ac86c14c5de584d0bd6b2a6f853,32,0.207037611
Q2_035,2,pl-wanted-b51c721a0ff1f28e44d3d7da1fd48d2ffc9f95ec,33,0.205925217
Q2_035,2,NK-k6VTcfXQ55tFzkCHaCSPU5,34,0.205442621
Q2_035,2,pl-wanted-05e15a142cfa9187331a641b8f78e242abcc8d75,35,0.205249288
Q2_035,2,pl-wanted-b03c2329cd8dba53a5edcd8cee135133a2211f64,36,0.203468897
Q2_035,2,NK-EGYrRtqWXBZCy4XQPEvhzC,37,0.202764190
Q2_035,2,NK-ebU5qQ4JrBdutLGcH7e7RA,38,0.201600526
Q2_035,2,pl-wanted-f8f16a74dd5008e6135ab2fa236f3112a10a53e6,39,0.201516607
Q2_035,2,pl-wanted-fbe85ecf2b7332ed446ee94b96094cd7cbedafe5,40,0.201154069
Q2_035,2,pl-wanted-388a4aa0c487d9bbf1aff91a214a64c41837133a,41,0.200741225
Q2_035,2,pl-wanted-fb828f88e7b5e487a2a76512ede7c8eb35abf7c0,42,0.199621475
Q2_035,2,pl-wanted-0e2745878679830ed7a61af05fb2fea37a94191d,43,0.199251582
Q2_035,2,Q115943488,44,0.198045219
Q2_035,2,pl-wanted-24069c1bc630bbd92c0134ca342014d511b19e92,45,0.197964475
Q2_035,2,pl-wanted-b160d6d60ce99e25c8ed450e9ba5a9e276a97e68,46,0.196876266
Q2_035,2,pl-wanted-cca064bdba2ee2496e4cd529256a336697c7f897,47,0.196585002
Q2_035,2,pl-wanted-1072a15de6b69f24ca728299fa31c53e2756a4be,48,0.196153800
Q2_035,2,pl-wanted-475150b036d1b6c93afb151311032b61e40f2765,49,0.195935935
Q2_035,2,pl-wanted-5fa295ae7a9d34f575fd526874d1818e6354bc62,50,0.195928937
Q2_035,2,pl-wanted-e8671746745ffe4bc0efc3870dbf623e13933047,51,0.195849796
Q2_035,2,pl-wanted-6531169051d7266d92253aa0635b7b05c9908ab8,52,0.195557752
Q2_035,2,pl-wanted-af620bb9621b1e229dd862b1b0657fbe7323c1ce,53,0.195508120
Q2_035,2,pl-wanted-81437abc8705a78263ebc127254d4cccdbecd11a,54,0.194300263
Q2_035,2,pl-wanted-e0ae45b755262608c416d2fce4b5f7c91459594c,55,0.193769793
Q2_035,2,pl-wanted-410037e2b41f714ffb22f86f0c31636ffa6a0618,56,0.193161721
Q2_035,2,pl-wanted-ffae8f3a4d86ada5fab2a0d06620abbf1f6321d8,57,0.193047072
Q2_035,2,pl-wanted-dc55f2ac3704348d6fd8b6685f91f97d77be6d89,58,0.192987107
Q2_035,2,pl-wanted-c9eaa6655beb326b8e76cb21aa656c093afee2cb,59,0.191991562
Q2_035,2,pl-wanted-d688dffc7a75bbe2d4d24100439fd6387f5afff8,60,0.191348331
Q2_035,2,pl-wanted-da333d12e115c37c4ba7cea1520268e089f67461,61,0.191258031
Q2_035,2,pl-wanted-087ce598ab134bec2becb5277b602b6cacf71ad8,62,0.189585056
Q2_035,2,pl-wanted-d33a9f8dcaecbca91c151a7e3ee3f332adc3b624,63,0.189411268
Q2_035,2,pl-wanted-2ab6d4df23f39c179cbc45950275fa4773e5279e,64,0.188767843
Q2_035,2,pl-wanted-fa27f405fea34684a47e46aaaed694e9d0275154,65,0.188674278
Q2_035,2,pl-wanted-e0e79e63c09c2603f6104e79d503194e3631915a,66,0.188552335
Q2_035,2,pl-wanted-aafdcdd7dd56e14f81249a75ed3510a52bd4f2fe,67,0.187535133
Q2_035,2,pl-wanted-d805c00e5cd96b012d6a42f227ca7e26c06d9a22,68,0.187448454
Q2_035,2,pl-wanted-b736cec7c05b4f72b2ae66b1ea3e1f1df15188f8,69,0.187124582
Q2_035,2,pl-wanted-c5460eebaae76a696238f25cbcae9d95409a3eee,70,0.186953524
Q2_035,2,pl-wanted-2130e54aa18d9120cbf0d9d7350c3c6199477787,71,0.186847505
Q2_035,2,pl-wanted-c357a4e20e6485fea965845ce2f1dd71f0f83b65,72,0.186720066
Q2_035,2,pl-wanted-298eb49daf66d7544565f3fbfdfaff714ad920bd,73,0.186602756
Q2_035,2,NK-TG7srjJpERQmMgRrHHmyZ4,74,0.186597461
Q2_035,2,pl-wanted-ed6fb1890a6a71a2162c7652a6441fc0650dcebb,75,0.186259549
Q2_035,2,pl-wanted-354e6c6b3674ac0e45fd12d835dc411062aa909e,76,0.185907312
